Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2.796875,2.8125,2.625,2.652343988418579,1.663088321685791,1889600
2000-01-04,2.632812976837158,2.65625,2.496093988418579,2.5,1.5675647258758545,1691200
2000-01-05,2.496093988418579,2.621093988418579,2.484375,2.605468988418579,1.6336970329284668,3872000
2000-01-06,2.617187976837158,2.648437976837158,2.578125,2.605468988418579,1.6336970329284668,1435200
2000-01-07,2.605468988418579,2.640625,2.59375,2.601562976837158,1.63124680519104,4795200
2000-01-10,2.609375,2.609375,2.53125,2.535156011581421,1.5896087884902954,2587200
2000-01-11,2.53125,2.578125,2.53125,2.554687976837158,1.6018555164337158,4742400
2000-01-12,2.539062976837158,2.5625,2.492187976837158,2.505858898162842,1.57123863697052,3872000
2000-01-13,2.503906011581421,3.042968988418579,2.503906011581421,2.890625,1.8124960660934448,12150400
2000-01-14,2.890625,2.90625,2.804687976837158,2.808593988418579,1.7610613107681274,5040000
2000-01-18,2.804687976837158,2.84375,2.773437976837158,2.777343988418579,1.741466999053955,2755200
2000-01-19,2.847656011581421,3.121093988418579,2.835937976837158,2.992187976837158,1.8761789798736572,7625600
2000-01-20,3.058593988418579,3.148437976837158,3.015625,3.050781011581421,1.912919282913208,9560000
2000-01-21,3.046875,3.089843988418579,3.015625,3.060547113418579,1.919042706489563,6924800
2000-01-24,3.054687976837158,3.0625,2.84375,2.878906011581421,1.805148720741272,2564800
2000-01-25,2.890625,2.976562976837158,2.867187976837158,2.941406011581421,1.844338297843933,2841600
2000-01-26,2.945312976837158,3.078125,2.941406011581421,3.070312976837158,1.9251656532287598,2822400
2000-01-27,3.046875,3.132812976837158,2.96875,3.078125,1.9300639629364014,3633600
2000-01-28,3.078125,3.078125,2.921875,2.931641101837158,1.8382149934768677,3947200
2000-01-31,2.96875,2.96875,2.714843988418579,2.734375,1.7145237922668457,5960000
2000-02-01,2.742187976837158,2.929687976837158,2.742187976837158,2.824218988418579,1.770858883857727,3198400
2000-02-02,2.828125,3.03125,2.824218988418579,2.990233898162842,1.8749544620513916,4088000
2000-02-03,2.972656011581421,3.109375,2.972656011581421,3.03125,1.9006714820861816,2648000
2000-02-04,3.007812976837158,3.097656011581421,2.988281011581421,3.074218988418579,1.927614450454712,1017600
2000-02-07,3.070312976837158,3.085937976837158,3.007812976837158,3.066406011581421,1.9227153062820435,1769600
2000-02-08,3.078125,3.101562976837158,2.988281011581421,3.066406011581421,1.9227153062820435,2774400
2000-02-09,3.050781011581421,3.0625,2.992187976837158,2.992187976837158,1.8761789798736572,2102400
2000-02-10,2.976562976837158,2.976562976837158,2.882812976837158,2.941406011581421,1.844338297843933,4472000
2000-02-11,2.929687976837158,2.941406011581421,2.898437976837158,2.90625,1.822293758392334,1816000
2000-02-14,2.910156011581421,2.949218988418579,2.898437976837158,2.9375,1.841888666152954,1644800
2000-02-15,2.9375,2.9375,2.859375,2.871093988418579,1.8002502918243408,4697600
2000-02-16,2.828125,2.855468988418579,2.796875,2.796875,1.7537128925323486,2145600
2000-02-17,2.796875,2.847656011581421,2.710937976837158,2.804687976837158,1.7586114406585693,2067200
2000-02-18,2.804687976837158,2.835937976837158,2.757812976837158,2.761718988418579,1.7316696643829346,2516800
2000-02-22,2.75,2.757812976837158,2.617187976837158,2.648437976837158,1.6606395244598389,2652800
2000-02-23,2.625,2.734375,2.613281011581421,2.716797113418579,1.706724762916565,2182400
2000-02-24,2.734375,2.734375,2.625,2.632812976837158,1.653964638710022,2209600
2000-02-25,2.632812976837158,2.707031011581421,2.625,2.625,1.649056315422058,1988800
2000-02-28,2.617187976837158,2.632812976837158,2.526366949081421,2.617187976837158,1.644148588180542,3422400
2000-02-29,2.636718988418579,2.804687976837158,2.605468988418579,2.761718988418579,1.7349449396133423,3107200
2000-03-01,2.71875,2.863281011581421,2.691406011581421,2.839843988418579,1.7840231657028198,2846400
2000-03-02,2.832031011581421,2.839843988418579,2.65625,2.65625,1.668688178062439,3296000
2000-03-03,2.679687976837158,2.78125,2.65625,2.773437976837158,1.7423059940338135,4179200
2000-03-06,2.75,2.757812976837158,2.65625,2.707031011581421,1.7005892992019653,3012800
2000-03-07,2.710937976837158,2.71875,2.554687976837158,2.566406011581421,1.6122463941574097,2353600
2000-03-08,2.570312976837158,2.59375,2.542968988418579,2.570312976837158,1.6147013902664185,1936000
2000-03-09,2.59375,2.59375,2.554687976837158,2.566406011581421,1.6122463941574097,2968000
2000-03-10,2.566406011581421,2.566406011581421,2.375,2.375,1.4920024871826172,5560000
2000-03-13,2.382812976837158,2.390625,2.28125,2.359375,1.4821878671646118,3480000
2000-03-14,2.375,2.40625,2.230468988418579,2.230468988418579,1.4012073278427124,4971200
